
Factor Profiles (conc. of species) from Base Run #6 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
6,Dichlorodifluoromethane,1.379632E+001,3.744433E+000,2.137005E+000,1.854219E+001,5.531906E+000,4.272113E+001,1.061501E+001,2.112743E+000,7.992584E-001
6,Dichloromethane,9.271412E+000,5.171514E+000,4.420116E+000,4.405043E+001,7.419214E+000,1.996192E+001,6.608487E+000,3.096911E+000,0.000000E+000
6,Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,7.204623E+000,0.000000E+000,1.542058E+000,4.014537E+001,0.000000E+000,3.322238E+001,1.411901E+001,1.474237E+000,2.292329E+000
6,Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,6.694334E+000,0.000000E+000,1.864969E+000,2.801305E+001,7.804684E+000,4.052060E+001,1.348358E+001,1.618782E+000,0.000000E+000
6,Ethanol,2.039299E+000,0.000000E+000,0.000000E+000,2.695369E+000,0.000000E+000,3.399555E+000,3.271127E+000,1.822237E+000,8.677242E+001
6,Ethylbenzene,5.602471E+000,3.462297E+001,4.050859E+000,3.174581E+001,9.488921E+000,1.902732E+000,6.177142E+000,5.406284E+000,1.002801E+000
6,Formaldehyde,1.913251E+001,7.298658E+000,4.338099E-001,1.505590E+001,5.858815E+000,2.358083E+000,3.071684E+001,7.939952E+000,1.120543E+001
6,Hexaldehyde,0.000000E+000,1.561352E+001,0.000000E+000,0.000000E+000,0.000000E+000,4.864297E+001,1.672712E+001,1.430804E+001,4.708341E+000
6,Isobutane,2.998866E+001,0.000000E+000,1.834815E+000,1.826323E+001,4.455202E+001,6.228707E-001,0.000000E+000,4.738403E+000,0.000000E+000
6,Isopentane,1.448853E+001,6.127126E+000,2.426926E+000,3.859151E+001,2.143171E+001,0.000000E+000,5.271239E+000,7.501336E+000,4.161622E+000
6,Isoprene,2.486734E+000,5.706945E+000,1.789771E+000,1.295546E+001,5.137521E+000,1.617109E+000,5.912630E+001,2.965311E+000,8.214848E+000
6,Isovaleraldehyde,0.000000E+000,1.709919E+001,0.000000E+000,5.824632E+000,0.000000E+000,4.270614E+001,1.571571E+001,1.221833E+001,6.436007E+000
6,MVK,4.074074E+000,3.626396E+000,1.268119E+000,1.384008E+001,6.320793E+000,0.000000E+000,5.712291E+001,3.043693E+000,1.070393E+001
6,Methanol,3.503984E-001,2.921116E-001,8.717596E+001,1.709510E+000,0.000000E+000,4.348638E+000,3.896841E+000,7.854642E-001,1.441069E+000
6,Methyl acetate,1.473251E+001,7.223547E+000,2.995782E+000,6.031496E+001,6.120435E+000,3.186910E+000,0.000000E+000,1.492854E+000,3.932997E+000
6,N-Butane,1.404600E+001,2.329024E+000,5.588748E-001,1.223365E+001,4.193332E+001,1.118556E+001,1.424580E+000,1.427877E+001,2.010225E+000
6,Naphthalene,1.908364E+001,2.831748E+001,6.781646E+000,2.401522E+001,0.000000E+000,0.000000E+000,1.655946E+001,0.000000E+000,5.242549E+000
6,Parachlorobenzotrifluoride,7.588576E+000,2.948728E+001,7.165330E+000,3.780836E+001,9.162434E+000,0.000000E+000,1.493376E+000,4.914651E+000,2.379993E+000
6,Pentane,0.000000E+000,2.622999E+000,5.985307E-001,1.718274E+001,7.316219E+001,5.813953E+000,0.000000E+000,6.195926E-001,0.000000E+000
6,Phenol,0.000000E+000,4.784304E-001,4.208454E-001,3.741008E+001,0.000000E+000,1.845267E+001,3.572474E+001,7.513237E+000,0.000000E+000
6,Phenylacetaldehyde,0.000000E+000,0.000000E+000,2.317585E-001,3.149927E+001,1.258711E+000,3.806009E+001,2.091490E+001,8.035268E+000,0.000000E+000
6,Propylene,9.939618E+000,1.183062E+001,0.000000E+000,0.000000E+000,3.185427E+001,2.461598E+001,0.000000E+000,2.175952E+001,0.000000E+000
6,Tetrachloroethene,1.274619E+001,2.076116E+001,3.208128E+000,3.622194E+001,7.412820E+000,4.809999E+000,3.355507E+000,9.820364E+000,1.663893E+000
6,Toluene,3.794282E+000,3.279083E+001,3.643492E+000,3.563908E+001,9.501561E+000,1.912669E+000,5.884697E+000,5.450578E+000,1.382810E+000
6,Trichlorofluoromethane,3.304028E+000,5.747446E-001,2.010021E+000,4.661213E+001,2.466200E+000,2.787294E+001,1.593808E+001,1.221866E+000,0.000000E+000
6,a-Pinene,3.893699E+000,9.181488E+000,1.393104E+000,1.029932E+001,5.374211E+000,8.822829E+000,5.013583E+001,3.498354E+000,7.401164E+000
6,cis-2-Pentene,4.518128E+000,0.000000E+000,0.000000E+000,4.632570E+001,2.491779E+001,1.101053E+001,1.095488E+001,0.000000E+000,2.272975E+000
6,m_p-Tolualdehyde,2.213235E+001,3.648771E+001,3.043486E+000,0.000000E+000,5.213383E+000,0.000000E+000,2.223889E+001,7.869855E+000,3.014330E+000
6,m_p-Xylene,1.945127E-001,4.297562E+001,3.471617E+000,1.393704E+001,1.230988E+001,4.396956E+000,8.467811E+000,1.424655E+001,0.000000E+000
6,n-Butyl acetate,0.000000E+000,3.524215E+001,4.563184E+000,4.230756E+001,1.289935E+001,7.904092E-001,0.000000E+000,7.624533E-001,3.434897E+000
6,o-Xylene,4.715061E+000,4.105884E+001,4.170376E+000,2.405488E+001,8.337670E+000,1.943389E+000,7.402956E+000,7.450605E+000,8.662181E-001
6,p-Cymene,1.997802E+000,6.528057E+000,7.390788E-001,2.810130E+001,1.479825E+001,9.281661E+000,2.756210E+001,3.653195E+000,7.338561E+000
6,p-Isopropyl Toluene,1.043250E+001,4.841971E-001,2.889853E+000,4.289545E+001,4.780014E+000,1.378497E-001,2.217479E+001,3.745912E+000,1.245944E+001

Factor Profiles (% of factor total) from Base Run #6 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
6,1-Butene + Isobutylene,1.467037E+000,4.591506E-001,9.228787E-004,1.178523E+000,5.669517E+000,4.520597E-001,1.496585E-001,1.398805E+000,2.087361E-001
6,2-Methyl pentane,3.569270E+000,3.272642E-001,1.216900E-002,4.608757E+000,3.039023E+000,6.677826E-002,1.912218E-001,3.104849E-001,1.300696E-001
6,Acetaldehyde,2.098864E+001,2.824921E+001,2.743072E-002,3.888271E+000,5.804896E+000,0.000000E+000,7.411951E+000,1.090937E+001,2.903526E+000
6,Benzene,1.142309E+000,9.824815E-001,3.059664E-003,4.130649E+000,1.892822E+000,4.068028E-001,9.548325E-002,5.270719E-002,9.845205E-002
6,Benzene_ 1_2-dichloro-,0.000000E+000,0.000000E+000,0.000000E+000,1.248322E-002,1.554198E-002,4.272681E-003,8.627023E-004,3.147028E-001,1.510377E-003
6,Benzene_ 1_4-dichloro,2.908633E-003,0.000000E+000,7.511953E-005,4.499328E-003,1.799173E-002,2.775853E-003,2.562900E-003,3.184374E-001,0.000000E+000
6,Benzene_ propyl-,4.726620E-002,2.572393E-001,5.701786E-004,9.657270E-002,1.103496E-001,1.138696E-003,1.648933E-002,5.438241E-002,1.511410E-004
6,Carbon Tetrachloride,2.841294E-001,1.152858E-001,1.273443E-003,7.751741E-001,0.000000E+000,4.754304E-001,1.703040E-001,0.000000E+000,1.644288E-002
6,Chloroform,1.466256E-001,3.702806E-002,9.384158E-004,3.368488E-001,1.420502E-001,9.191979E-002,6.437716E-003,5.130750E-002,2.087657E-002
6,Cyclohexanone,1.519091E-002,5.658213E-002,1.310367E-004,0.000000E+000,0.000000E+000,6.167785E-003,3.905963E-003,7.919196E-003,3.724858E-003
6,Decamethylcyclopentasiloxane,2.159854E+000,2.682768E-001,4.747792E-003,4.671396E-001,1.482699E+000,0.000000E+000,1.874604E-002,8.583889E-001,1.844490E-001
6,Dichlorodifluoromethane,2.698951E+000,1.111227E+000,1.164778E-002,1.899239E+000,1.963524E+000,3.629668E+000,7.238005E-001,5.312583E-001,4.727494E-002
6,Dichloromethane,5.646845E-001,4.778180E-001,7.500660E-003,1.404743E+000,8.198743E-001,5.280250E-001,1.402906E-001,2.424465E-001,0.000000E+000
6,Ethane_ 1_1_2-trichloro-1_2_2-trifluoro-,2.821908E-001,0.000000E+000,1.682822E-003,8.232917E-001,0.000000E+000,5.651382E-001,1.927536E-001,7.422089E-002,2.714692E-002
6,Ethane_ 1_2-dichloro-1_1_2_2-tetrafluoro-,5.475935E-002,0.000000E+000,4.250388E-004,1.199770E-001,1.158339E-001,1.439525E-001,3.844350E-002,1.702028E-002,0.000000E+000
6,Ethanol,5.505234E+000,0.000000E+000,0.000000E+000,3.809779E+000,0.000000E+000,3.985743E+000,3.077931E+000,6.323055E+000,7.082529E+001
6,Ethylbenzene,1.437689E-001,1.347829E+000,2.896266E-003,4.265388E-001,4.418061E-001,2.120583E-002,5.525093E-002,1.783247E-001,7.780581E-003
6,Formaldehyde,3.119095E+001,1.805031E+001,1.970435E-002,1.285139E+001,1.732990E+001,1.669584E+000,1.745420E+001,1.663803E+001,5.523283E+000
6,Hexaldehyde,0.000000E+000,1.747992E+000,0.000000E+000,0.000000E+000,0.000000E+000,1.559071E+000,4.302703E-001,1.357254E+000,1.050590E-001
6,Isobutane,3.448950E+000,0.000000E+000,5.879333E-003,1.099751E+000,9.296658E+000,3.111144E-002,0.000000E+000,7.004694E-001,0.000000E+000
6,Isopentane,2.540201E+000,1.629617E+000,1.185513E-002,3.542601E+000,6.817579E+000,0.000000E+000,3.221241E-001,1.690479E+000,2.206065E-001
6,Isoprene,6.883740E-001,2.396535E+000,1.380379E-002,1.877737E+000,2.580348E+000,1.944136E-001,5.704826E+000,1.055098E+000,6.875536E-001
6,Isovaleraldehyde,0.000000E+000,7.872889E-001,0.000000E+000,9.256119E-002,0.000000E+000,5.629326E-001,1.662549E-001,4.766644E-001,5.906119E-002
6,MVK,5.374854E-001,7.257681E-001,4.661263E-003,9.560114E-001,1.512999E+000,0.000000E+000,2.626725E+000,5.161380E-001,4.269656E-001
6,Methanol,1.439887E+001,1.820958E+001,9.980881E+001,3.678108E+001,0.000000E+000,7.760895E+001,5.581430E+001,4.148775E+001,1.790453E+001
6,Methyl acetate,1.585404E+000,1.179230E+000,8.982126E-003,3.398402E+000,1.195019E+000,1.489447E-001,0.000000E+000,2.064941E-001,1.279671E-001
6,N-Butane,2.808089E+000,7.063451E-001,3.112996E-003,1.280562E+000,1.521062E+001,9.711987E-001,9.926854E-002,3.669242E+000,1.215108E-001
6,Naphthalene,1.747328E-001,3.933259E-001,1.730032E-003,1.151294E-001,0.000000E+000,0.000000E+000,5.284768E-002,0.000000E+000,1.451335E-002
6,Parachlorobenzotrifluoride,4.765441E-002,2.809069E-001,1.253675E-003,1.243132E-001,1.043958E-001,0.000000E+000,3.268727E-003,3.967004E-002,4.518876E-003
6,Pentane,0.000000E+000,1.766659E-001,7.403927E-004,3.994375E-001,5.893672E+000,1.121072E-001,0.000000E+000,3.535927E-002,0.000000E+000
6,Phenol,0.000000E+000,1.225972E-001,1.980639E-003,3.308661E+000,0.000000E+000,1.353719E+000,2.103355E+000,1.631290E+000,0.000000E+000
6,Phenylacetaldehyde,0.000000E+000,0.000000E+000,5.055405E-004,1.291224E+000,1.788010E-001,1.294126E+000,5.707380E-001,8.086154E-001,0.000000E+000
6,Propylene,1.946071E+000,3.513836E+000,0.000000E+000,0.000000E+000,1.131582E+001,2.093141E+000,0.000000E+000,5.476027E+000,0.000000E+000
6,Tetrachloroethene,3.547492E-002,8.765516E-002,2.487703E-004,5.278363E-002,3.743294E-002,5.814044E-003,3.255111E-003,3.513143E-002,1.400162E-003
6,Toluene,6.192778E-001,8.118824E+000,1.656836E-002,3.045573E+000,2.813716E+000,1.355776E-001,3.347701E-001,1.143472E+000,6.823861E-002
6,Trichlorofluoromethane,4.121747E-001,1.087671E-001,6.986249E-003,3.044551E+000,5.582070E-001,1.510124E+000,6.930110E-001,1.959243E-001,0.000000E+000
6,a-Pinene,2.316651E-001,8.286979E-001,2.309340E-003,3.208437E-001,5.801529E-001,2.279809E-001,1.039712E+000,2.675404E-001,1.331405E-001
6,cis-2-Pentene,2.101355E-002,0.000000E+000,0.000000E+000,1.128105E-001,2.102712E-001,2.224034E-002,1.775886E-002,0.000000E+000,3.196300E-003
6,m_p-Tolualdehyde,1.501268E-002,3.754586E-002,5.751853E-005,0.000000E+000,6.416227E-003,0.000000E+000,5.257876E-003,6.861588E-003,6.182062E-004
6,m_p-Xylene,5.953504E-003,1.995409E+000,2.960483E-003,2.233480E-001,6.836096E-001,5.844795E-002,9.033635E-002,5.604823E-001,0.000000E+000
6,n-Butyl acetate,0.000000E+000,3.688658E+000,8.771926E-003,1.528360E+000,1.614799E+000,2.368457E-002,0.000000E+000,6.761789E-002,7.165504E-002
6,o-Xylene,1.121019E-001,1.480871E+000,2.762527E-003,2.994439E-001,3.596663E-001,2.006678E-002,6.134756E-002,2.276902E-001,6.226797E-003
6,p-Cymene,7.490223E-003,3.712881E-002,7.720383E-005,5.516395E-002,1.006658E-001,1.511333E-002,3.601812E-002,1.760526E-002,8.318883E-003
6,p-Isopropyl Toluene,1.002310E-001,7.057006E-003,7.735621E-004,2.157801E-001,8.332439E-002,5.751906E-004,7.425737E-002,4.625923E-002,3.619293E-002
