
Residuals from Base Run #5 (Convergent Run)

Base_Run,Date_Time,Dichloromethane,Chloroform,Trichlorofluoromethane,Dichlorodifluoromethane,Carbon Tetrachloride,1_1_2-Trichlorotrifluoroethane,1_2-Dichloro-1_1_2_2-tetrafluoroethane,Tetrachloroethene,1_2-Dichlorobenzene,1_4-Dichlorobenzene,PCBTF,N-Butane,Isobutane,N-Pentane,Isopentane,2-Methyl pentane,Butene,Propylene,cis-2-Pentene,Isoprene,alpha-Pinene,MVK,Benzene,Toluene,Ethylbenzene,Propylbenzene,m_p-Xylene,o-Xylene,p-Isopropyl Toluene,Naphthalene,Methanol,Ethanol,Phenol,Methyl acetate,n-Butyl acetate,D5-Siloxane
5,07/20/21,1.996000E-002,-5.075000E-004,-3.296000E-002,-8.159000E-002,1.391000E-002,-7.398000E-003,5.243000E-003,-1.173000E-004,5.112000E-006,6.044000E-005,-1.565000E-003,-4.983000E-002,8.147000E-002,-2.347000E-003,-9.120000E-002,2.306000E-002,1.292000E-002,-1.138000E-001,2.542000E-003,2.870000E-002,5.095000E-003,2.356000E-002,4.598000E-001,2.179000E-002,4.470000E-003,6.379000E-004,4.962000E-003,3.617000E-003,-6.324000E-003,-4.409000E-003,3.768000E+001,2.732000E-001,8.534000E-002,-7.034000E-002,1.132000E-001,3.122000E-003
5,07/21/21,3.926000E-002,1.115000E-003,1.307000E-002,-2.347000E-002,-6.901000E-003,-1.902000E-003,5.902000E-004,-2.354000E-004,-1.084000E-004,1.325000E-005,1.032000E-003,7.536000E-002,-1.292000E-002,-4.931000E-003,1.503000E-002,-4.608000E-003,1.743000E-002,-9.257000E-004,-8.920000E-004,6.569000E-003,-5.747000E-003,6.364000E-003,-2.818000E-002,-2.283000E-002,-5.045000E-004,-9.481000E-004,1.836000E-003,-4.780000E-005,-1.450000E-003,-1.410000E-003,-1.515000E+000,-4.468000E-002,4.427000E-002,5.674000E-003,9.845000E-003,8.071000E-004
5,07/22/21,-1.343000E-004,3.448000E-003,5.428000E-003,7.419000E-002,-7.806000E-003,7.862000E-004,-3.262000E-003,3.208000E-005,2.276000E-004,3.034000E-005,8.096000E-003,-4.102000E-002,-5.031000E-003,4.362000E-002,1.764000E-001,1.428000E-001,-5.986000E-002,-1.720000E-002,-3.101000E-003,1.054000E-001,2.074000E-002,4.357000E-002,-1.151000E-001,-4.650000E-002,-7.097000E-003,-2.730000E-003,-8.989000E-003,-6.586000E-003,-5.743000E-003,1.434000E-003,-3.098000E+000,6.577000E-002,-6.186000E-002,3.754000E-002,1.852000E-001,8.809000E-004
5,07/23/21,-1.403000E-002,8.597000E-003,-3.125000E-002,5.986000E-002,-3.010000E-003,-5.594000E-004,-9.820000E-004,-1.443000E-003,4.097000E-004,-9.154000E-005,2.392000E-003,-1.264000E-001,9.150000E-002,2.043000E-002,-3.133000E-002,-1.139000E-001,-6.483000E-002,3.262000E-002,1.360000E-004,4.301000E-003,7.712000E-003,-9.524000E-004,-7.158000E-002,3.451000E-002,-2.901000E-003,-1.912000E-003,-3.231000E-003,-1.626000E-003,4.213000E-003,-4.857000E-003,2.099000E-001,-3.154000E-004,1.001000E-001,9.408000E-002,1.596000E-001,1.074000E-002
5,07/24/21,-1.469000E-002,7.105000E-003,2.661000E-003,9.200000E-002,3.243000E-003,6.578000E-003,-3.005000E-003,-4.178000E-004,1.514000E-005,-3.305000E-007,-3.810000E-003,-3.752000E-003,-4.672000E-003,5.850000E-003,3.358000E-002,-1.013000E-002,-2.028000E-002,-9.515000E-003,4.124000E-005,-6.378000E-003,1.054000E-002,-5.381000E-003,-5.956000E-002,-6.391000E-004,7.100000E-003,-4.313000E-004,2.040000E-003,3.127000E-003,9.787000E-004,-6.192000E-005,3.189000E-005,-3.833000E-004,-9.765000E-003,2.394000E-002,3.200000E-002,3.316000E-004
5,07/25/21,4.721000E-003,8.012000E-003,7.052000E-003,2.364000E-002,-2.034000E-003,-7.381000E-004,-2.353000E-003,5.531000E-003,-8.488000E-005,-8.819000E-006,-1.547000E-003,5.096000E-002,-1.677000E-002,-2.572000E-003,-7.850000E-003,-5.189000E-002,2.367000E-002,1.600000E-002,1.475000E-003,4.118000E-002,1.472000E-002,-6.155000E-003,1.296000E-002,3.311000E-002,5.792000E-003,1.423000E-005,-5.288000E-003,-1.385000E-003,-8.964000E-004,-3.386000E-003,3.260000E-001,-3.077000E-001,4.013000E-002,-2.714000E-002,6.144000E-002,9.517000E-003
5,07/26/21,-7.950000E-003,-8.751000E-004,-1.801000E-003,1.944000E-002,9.924000E-002,3.408000E-003,-1.765000E-003,-1.731000E-003,1.471000E-006,-3.755000E-006,-1.815000E-003,-2.861000E-002,1.019000E-003,1.074000E-004,-1.209000E-002,-2.015000E-002,-2.198000E-002,-4.658000E-002,5.785000E-004,9.783000E-003,2.806000E-002,4.703000E-003,1.936000E-002,1.042000E-001,5.171000E-003,4.020000E-003,-5.973000E-004,4.142000E-003,9.044000E-002,-1.082000E-003,3.177000E-004,-4.788000E-002,-7.022000E-002,-1.805000E-002,6.176000E-003,3.423000E-003
5,07/27/21,1.821000E-003,9.386000E-003,1.687000E-002,-6.121000E-003,1.393000E-002,-1.570000E-003,-6.355000E-004,8.459000E-004,2.706000E-005,-1.012000E-005,-1.112000E-003,-6.715000E-002,4.183000E-002,3.359000E-003,-1.253000E-002,-6.669000E-002,-7.538000E-002,1.046000E-001,2.922000E-003,5.581000E-002,1.478000E-002,5.997000E-003,-4.655000E-002,2.739000E-002,3.266000E-003,7.281000E-005,8.423000E-003,2.335000E-003,1.988000E-002,-3.755000E-003,7.654000E-001,-1.826000E-002,-3.924000E-001,3.101000E-002,-2.757000E-002,-2.305000E-003
5,07/28/21,-1.992000E-002,2.721000E-003,4.960000E-002,-1.188000E-002,8.911000E-003,6.729000E-003,7.959000E-004,-2.266000E-003,3.056000E-005,-5.110000E-006,-2.590000E-003,-1.454000E-002,4.865000E-003,-3.072000E-004,7.455000E-002,3.317000E-002,-3.797000E-002,2.128000E-002,-6.880000E-004,4.677000E-003,-1.600000E-004,1.016000E-002,-6.662000E-002,1.912000E-002,-1.097000E-003,5.845000E-004,8.737000E-003,5.312000E-003,7.293000E-003,-7.147000E-004,2.274000E-003,-5.504000E-002,-1.232000E-001,-1.580000E-002,2.587000E-002,2.974000E-003
5,07/29/21,2.878000E-001,6.339000E-004,-2.215000E-002,-7.414000E-002,6.659000E-003,-1.384000E-002,4.940000E-003,3.407000E-004,1.025000E-004,-1.733000E-006,5.134000E-003,-2.786000E-003,3.645000E-002,2.536000E-003,-3.609000E-002,-3.662000E-002,7.868000E-002,-8.215000E-002,-1.039000E-003,5.751000E-002,-8.917000E-003,5.885000E-002,3.822000E-001,-1.222000E-002,-8.806000E-004,-2.089000E-004,-2.083000E-002,-6.302000E-003,-5.756000E-004,-2.219000E-003,3.468000E-002,-1.307000E-001,1.045000E-001,2.355000E-001,3.667000E-002,2.132000E-004
5,07/30/21,-4.103000E-002,-1.584000E-003,2.477000E-002,-1.062000E-003,-4.899000E-003,6.298000E-003,8.452000E-004,-8.810000E-004,-3.114000E-005,4.192000E-006,1.215000E-003,4.846000E-002,-4.602000E-003,-1.776000E-003,3.574000E-002,-1.887000E-002,-1.225000E-002,-1.206000E-002,-4.436000E-005,-6.580000E-003,-6.455000E-003,-4.422000E-003,-4.559000E-002,-1.124000E-002,-6.311000E-003,-4.898000E-004,7.576000E-003,-2.229000E-004,-1.082000E-003,-2.558000E-004,2.410000E-003,-1.167000E-001,4.105000E-002,8.184000E-002,1.903000E-002,-5.775000E-004
5,07/31/21,-2.893000E-002,-1.851000E-003,1.958000E-002,-2.685000E-002,1.939000E-002,3.682000E-003,6.809000E-004,2.162000E-005,-3.804000E-005,8.604000E-006,1.800000E-003,5.123000E-002,-6.101000E-003,-6.468000E-003,6.193000E-002,5.193000E-002,-3.316000E-003,-1.144000E-002,1.892000E-004,1.046000E-001,1.430000E-002,3.551000E-002,-5.315000E-002,2.766000E-002,-2.880000E-004,-4.051000E-004,-1.992000E-003,3.614000E-004,-6.340000E-003,-1.900000E-003,-8.795000E-002,7.669000E-001,-2.907000E-002,-5.081000E-002,2.634000E-002,-6.043000E-005
5,08/01/21,-3.263000E-002,-3.132000E-004,-2.454000E-002,1.242000E-001,-3.209000E-003,-1.357000E-002,2.510000E-003,9.446000E-004,2.933000E-004,-4.991000E-006,-1.773000E-003,-1.545000E-001,4.053000E-002,5.796000E-002,-4.584000E-002,7.713000E-002,-2.021000E-002,-1.009000E-001,5.519000E-004,-6.835000E-002,-1.753000E-002,-2.971000E-002,3.016000E-002,4.201000E-002,5.033000E-003,4.203000E-004,-7.696000E-003,8.882000E-005,3.836000E-003,2.206000E-003,7.690000E-002,-6.437000E-003,3.593000E-002,-2.129000E-002,1.318000E-002,8.270000E-003
5,08/02/21,-1.925000E-002,1.537000E-003,5.312000E-002,-7.093000E-002,1.513000E-002,1.325000E-002,-5.921000E-004,1.182000E-003,-1.224000E-005,1.187000E-005,-1.923000E-003,7.462000E-002,2.564000E-003,-2.004000E-003,4.158000E-002,5.745000E-004,1.840000E-002,-1.737000E-001,1.088000E-003,-1.503000E-001,-3.658000E-002,-4.725000E-002,6.626000E-002,3.671000E-002,4.736000E-003,-1.918000E-004,1.043000E-002,5.512000E-003,-6.015000E-004,1.589000E-003,1.360000E-004,-1.917000E-004,-4.735000E-002,-1.151000E-002,-1.109000E-002,-3.749000E-003
5,08/03/21,-2.483000E-002,-4.898000E-003,-1.812000E-003,-6.353000E-002,1.740000E-002,6.369000E-003,3.832000E-003,1.517000E-003,-2.764000E-006,-1.078000E-005,-8.833000E-003,-3.979000E-002,1.014000E-002,-8.068000E-004,6.527000E-002,2.536000E-001,-1.253000E-002,1.842000E-002,7.728000E-003,-2.894000E-001,-5.842000E-002,-1.089000E-001,2.674000E-002,1.361000E-001,3.208000E-002,8.752000E-003,9.923000E-002,6.358000E-002,2.085000E-002,2.691000E-002,6.624000E-005,1.112000E-001,-4.007000E-002,-6.795000E-002,-1.223000E-001,-4.057000E-003
5,08/04/21,7.722000E-003,-1.289000E-004,4.058000E-002,-5.402000E-002,1.276000E-002,-1.683000E-003,1.866000E-003,5.479000E-004,-4.501000E-005,1.675000E-005,1.853000E-003,5.150000E-002,6.031000E-002,-1.813000E-003,-1.970000E-002,-4.572000E-002,-1.919000E-002,-5.622000E-002,-1.786000E-003,2.773000E-002,-6.190000E-003,1.349000E-002,-1.365000E-001,-9.958000E-003,1.277000E-003,-2.119000E-003,5.350000E-003,2.259000E-003,-3.624000E-003,-1.052000E-003,-2.381000E-002,5.951000E-002,3.951000E-002,2.074000E-002,2.131000E-002,-5.123000E-003
5,08/05/21,-1.393000E-002,-6.544000E-004,3.724000E-002,-5.060000E-002,6.461000E-003,-5.782000E-003,1.385000E-003,9.238000E-004,-1.450000E-004,2.619000E-005,4.045000E-003,2.005000E-001,2.507000E-002,-1.474000E-002,2.280000E-002,-8.685000E-002,-5.369000E-002,3.021000E-003,1.398000E-003,9.350000E-002,-2.157000E-003,4.989000E-002,-6.741000E-002,5.147000E-001,-2.553000E-003,-3.622000E-003,-3.076000E-003,-5.774000E-003,-6.657000E-003,-1.147000E-003,-2.327000E-003,5.886000E-002,5.628000E-002,2.826000E-003,1.014000E-001,-5.516000E-003
5,08/06/21,1.309000E-002,7.392000E-003,-2.318000E-002,-1.235000E-002,-5.783000E-003,-7.205000E-003,8.165000E-004,3.993000E-004,-1.793000E-005,-1.263000E-005,4.534000E-003,5.154000E-002,-8.258000E-003,-3.295000E-003,-4.801000E-002,-9.116000E-002,2.802000E-002,-6.469000E-003,4.743000E-004,-1.213000E-002,-4.580000E-003,-6.398000E-003,-2.421000E-002,3.243000E-003,1.216000E-003,-2.529000E-003,-7.521000E-003,-9.921000E-004,3.321000E-003,-3.413000E-003,2.479000E-005,-5.688000E-004,1.438000E-001,1.201000E-002,2.152000E-002,7.761000E-003
5,08/07/21,-6.529000E-003,5.455000E-003,-3.101000E-002,1.866000E-002,-3.279000E-003,-1.250000E-002,4.626000E-004,1.375000E-003,8.481000E-005,-6.123000E-005,4.958000E-003,-2.393000E-002,-4.445000E-003,1.865000E-004,8.879000E-003,-5.682000E-002,-7.431000E-003,5.851000E-002,1.150000E-003,8.933000E-003,3.436000E-003,-2.214000E-003,-4.394000E-002,3.885000E-002,3.929000E-003,6.513000E-004,-7.319000E-003,-1.514000E-003,-3.878000E-004,-3.174000E-003,-1.364000E-005,9.958000E-003,1.301000E-001,5.080000E-003,-1.293000E-002,9.761000E-004
5,08/08/21,-9.629000E-003,1.037000E-002,-3.062000E-002,2.545000E-002,1.383000E-002,-6.264000E-003,-1.956000E-003,2.228000E-003,1.875000E-004,-3.731000E-005,-1.309000E-003,-4.500000E-002,1.303000E-002,7.803000E-003,-7.901000E-002,-7.603000E-003,-1.969000E-002,1.593000E-002,5.619000E-004,2.425000E-002,1.429000E-002,-1.040000E-002,-1.240000E-002,3.259000E-002,3.856000E-003,4.044000E-004,-6.963000E-003,-1.308000E-003,1.985000E-004,-2.538000E-003,2.517000E-001,-1.379000E-001,1.597000E-001,-2.233000E-002,4.180000E-002,9.604000E-003
5,08/09/21,1.596000E-001,1.869000E-003,-2.166000E-002,-7.068000E-003,6.331000E-003,4.387000E-002,-1.824000E-003,-3.163000E-004,5.400000E-005,-5.847000E-006,1.813000E-003,6.004000E-002,-1.758000E-002,-2.154000E-003,-2.178000E-002,8.267000E-003,-8.954000E-003,1.308000E-002,3.073000E-003,6.612000E-002,6.019000E-003,3.400000E-002,4.937000E-002,7.141000E-002,9.261000E-003,5.025000E-004,-1.880000E-002,-2.744000E-003,-3.574000E-004,-4.622000E-003,1.114000E-002,-6.256000E-003,-2.148000E-001,-3.941000E-002,1.872000E-002,2.332000E-002
5,08/10/21,3.927000E-002,-3.015000E-003,1.381000E-002,5.419000E-002,-8.962000E-003,-9.092000E-003,-4.470000E-004,-1.063000E-003,6.636000E-005,4.674000E-006,4.532000E-003,-7.522000E-002,1.126000E-002,6.362000E-003,1.037000E-001,9.750000E-002,-6.721000E-002,-7.777000E-003,1.519000E-003,4.317000E-002,3.034000E-003,1.828000E-002,-6.335000E-002,3.922000E-002,2.466000E-003,-3.468000E-004,-5.380000E-003,4.114000E-004,-6.959000E-003,-1.493000E-003,-4.801000E-002,2.893000E-001,1.137000E-001,-3.847000E-002,5.403000E-003,4.733000E-003
5,08/11/21,1.647000E-002,-1.184000E-003,2.218000E-002,-9.037000E-003,1.968000E-002,3.052000E-005,-1.052000E-003,3.684000E-004,7.763000E-004,-3.972000E-005,1.837000E-003,-3.661000E-002,1.065000E-002,2.278000E-004,-3.785000E-002,-2.654000E-002,-2.938000E-002,-1.187000E-001,1.082000E-003,-3.971000E-002,-4.914000E-003,-7.998000E-003,-1.620000E-001,-1.459000E-002,-1.605000E-003,4.520000E-004,-2.960000E-003,6.006000E-004,6.311000E-002,1.313000E-003,-7.324000E-002,7.705000E-002,4.193000E-002,4.588000E-003,-3.405000E-003,-5.329000E-004
5,08/12/21,-5.630000E-003,-6.704000E-003,9.201000E-002,3.436000E-002,2.478000E-003,-1.098000E-002,-1.705000E-003,-5.889000E-004,2.136000E-006,-1.551000E-005,1.458000E-002,5.910000E-002,-2.581000E-002,-4.872000E-004,1.604000E-002,-4.802000E-002,7.146000E-002,-3.120000E-002,5.454000E-004,-7.484000E-002,-4.898000E-002,-2.972000E-002,-1.940000E-002,2.558000E-002,-2.471000E-003,3.228000E-003,-7.870000E-003,-7.098000E-003,3.771000E-002,3.964000E-003,-1.405000E-002,-2.587000E-002,2.002000E-001,-7.165000E-002,5.167000E-003,6.086000E-003
5,08/13/21,-7.629000E-003,-2.109000E-003,1.052000E-002,1.074000E-002,2.724000E-003,-8.081000E-003,1.816000E-004,3.241000E-004,1.219000E-004,3.099000E-006,7.186000E-005,1.262000E-003,2.980000E-003,4.058000E-005,-2.264000E-002,-1.315000E-003,-6.564000E-003,-1.246000E-001,-1.731000E-003,-6.816000E-002,-4.997000E-003,-1.891000E-002,-3.474000E-002,4.334000E-003,-3.835000E-004,1.712000E-004,-3.657000E-003,-5.685000E-004,1.931000E-003,-1.384000E-003,1.469000E+001,-9.843000E-003,5.401000E-001,8.592000E-003,3.140000E-003,2.904000E-003
5,08/14/21,-2.983000E-002,-2.702000E-004,2.619000E-002,2.866000E-002,8.328000E-003,6.015000E-003,7.139000E-004,-8.151000E-005,6.481000E-007,4.111000E-006,-7.917000E-004,-3.188000E-002,3.624000E-003,2.935000E-003,4.808000E-002,9.042000E-002,-2.804000E-002,-3.150000E-002,-5.247000E-003,1.166000E-002,-2.816000E-003,1.153000E+000,-1.220000E-001,1.400000E-002,4.877000E-003,2.547000E-003,9.963000E-003,8.790000E-003,-2.120000E-003,4.572000E-003,-1.566000E+001,2.733000E-001,-1.074000E-001,-8.819000E-003,-2.163000E-002,-1.196000E-002
5,08/15/21,-5.768000E-003,3.576000E-003,3.164000E-002,2.454000E-001,1.612000E-002,1.096000E-002,-8.185000E-003,9.721000E-005,-2.241000E-005,-1.912000E-005,-5.206000E-004,8.114000E-002,-4.184000E-002,4.642000E-004,-1.516000E-002,1.757000E-002,4.704000E-002,3.593000E-001,-7.554000E-003,2.274000E-002,6.037000E-002,1.381000E-001,-1.906000E-001,-4.173000E-003,7.971000E-004,1.529000E-004,-5.677000E-003,-1.358000E-003,2.822000E-004,-2.256000E-003,2.865000E-001,-4.585000E-002,-3.009000E-001,2.397000E-002,1.357000E-002,7.814000E-003
5,08/16/21,-6.238000E-003,-1.323000E-003,-7.506000E-004,4.197000E-002,-8.947000E-003,-8.521000E-003,-2.008000E-004,-1.718000E-003,1.210000E-004,2.015000E-005,5.047000E-004,4.196000E-002,-1.999000E-002,1.412000E-003,-4.924000E-002,4.021000E-002,1.028000E-002,-5.429000E-002,9.180000E-004,3.190000E-002,3.240000E-002,6.114000E-002,6.444000E-002,2.503000E-002,4.630000E-003,1.012000E-003,-5.206000E-003,3.400000E-003,2.400000E-003,4.486000E-003,-1.660000E-001,-2.020000E-002,-9.412000E-002,7.545000E-002,-1.632000E-002,2.736000E-003
5,08/17/21,-6.180000E-003,6.709000E-004,-3.061000E-002,-1.882000E-004,-4.034000E-003,1.924000E-002,-3.033000E-004,5.800000E-004,3.793000E-004,-7.252000E-005,1.615000E-003,4.683000E-002,-1.840000E-003,3.154000E-004,-6.186000E-002,-2.119000E-003,8.834000E-005,7.903000E-002,6.739000E-003,-3.321000E-002,-1.228000E-002,-8.830000E-003,-3.677000E-002,-2.556000E-002,2.072000E-003,1.076000E-004,-2.197000E-002,-5.984000E-003,1.958000E-003,2.071000E-003,1.760000E+000,-6.163000E-002,1.484000E-001,2.523000E-002,1.682000E-002,1.489000E-002
5,08/18/21,-3.881000E-003,1.725000E-003,-7.425000E-003,-1.311000E-002,2.092000E-002,5.233000E-003,-6.162000E-004,6.500000E-004,2.342000E-005,-1.085000E-005,7.998000E-005,-1.058000E-001,1.664000E-002,2.102000E-004,-8.431000E-003,-5.634000E-002,-4.162000E-002,-1.156000E-001,-2.027000E-003,4.269000E-002,2.343000E-002,2.267000E-002,-1.613000E-002,-1.006000E-003,-1.134000E-003,-1.494000E-003,-2.500000E-003,-1.510000E-003,5.026000E-003,-3.734000E-003,2.648000E-001,-3.047000E-003,-1.680000E-001,6.101000E-002,6.015000E-003,1.167000E-004
5,08/19/21,-3.393000E-003,-5.537000E-005,3.297000E-002,7.678000E-002,8.770000E-003,1.268000E-003,-1.489000E-003,-4.723000E-004,-2.633000E-006,1.097000E-005,-3.026000E-004,-3.155000E-002,-9.901000E-004,3.674000E-005,9.705000E-003,-4.169000E-003,-1.589000E-002,-5.299000E-002,-2.555000E-003,-2.263000E-003,-1.118000E-002,-2.340000E-002,-5.644000E-002,7.295000E-003,4.579000E-004,-3.857000E-004,1.310000E-003,2.024000E-003,2.818000E-003,1.182000E-003,1.753000E+000,-3.321000E-003,-5.959000E-002,8.986000E-002,1.748000E-003,-1.021000E-004
5,08/20/21,-2.376000E-002,-4.419000E-003,3.284000E-002,2.513000E-002,2.731000E-003,7.630000E-003,-1.150000E-004,-8.586000E-004,9.899000E-005,-1.099000E-005,1.934000E-003,-4.552000E-002,1.120000E-002,9.563000E-003,-9.228000E-003,1.370000E-001,-2.496000E-002,4.397000E-002,-2.075000E-003,1.487000E-003,2.292000E-004,-3.313000E-003,-3.791000E-002,-7.595000E-002,-8.375000E-003,-8.555000E-004,-2.118000E-003,-1.213000E-003,7.457000E-004,2.681000E-003,-1.718000E+000,2.198000E-002,-2.703000E-002,-1.012000E-003,4.738000E-002,9.490000E-003
