
Factor Profiles (conc. of species) from Base Run #19 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
19,Isoprene,3.560600E-002,3.964700E-002,1.312200E-002,1.117600E-002,3.428400E-001,0.000000E+000,1.557600E-002,3.174500E-002,7.550900E-002
19,alpha-Pinene,5.789100E-003,1.257600E-002,3.986400E-003,1.092400E-002,6.240800E-002,2.065800E-003,2.455000E-003,7.341200E-003,1.398300E-002
19,MVK,1.629400E-002,1.384000E-002,6.051800E-003,5.725200E-004,1.584000E-001,4.308600E-003,9.639500E-003,1.810800E-002,4.318100E-002
19,Benzene,0.000000E+000,6.907700E-003,1.642400E-004,2.083700E-002,8.752000E-003,2.277200E-002,1.667700E-001,1.587800E-002,0.000000E+000
19,Toluene,1.376200E-002,1.059400E-001,2.319200E-002,2.788900E-003,2.352400E-002,1.314000E-002,1.159600E-001,2.630900E-002,6.905000E-003
19,Ethylbenzene,2.574600E-003,1.764300E-002,3.617700E-003,4.185800E-004,3.886800E-003,2.973100E-003,1.615800E-002,4.206400E-003,8.411300E-004
19,Propylbenzene,5.168700E-004,3.516400E-003,1.004300E-003,0.000000E+000,1.126300E-003,9.189200E-004,3.606100E-003,9.785100E-004,7.960100E-005
19,m_p-Xylene,2.970400E-003,2.677800E-002,1.008800E-002,1.145500E-003,6.531200E-003,0.000000E+000,7.394500E-003,7.914800E-003,0.000000E+000
19,o-Xylene,2.529200E-003,1.952500E-002,4.429600E-003,1.409500E-004,4.402500E-003,2.113700E-003,1.100500E-002,3.778800E-003,5.635000E-004
19,p-Isopropyl Toluene,8.998800E-004,2.957800E-004,6.693900E-004,2.177700E-004,4.489800E-003,1.825300E-003,7.690300E-003,4.454100E-004,2.896300E-003
19,Naphthalene,1.721600E-003,5.930900E-003,0.000000E+000,0.000000E+000,3.774300E-003,2.622300E-003,3.833700E-003,0.000000E+000,8.322600E-004
19,Methanol,5.607600E+001,0.000000E+000,4.004700E-001,3.291300E+000,1.232400E+000,2.095700E-001,1.106700E+000,3.708400E-002,2.283100E+000
19,Ethanol,0.000000E+000,2.025400E-001,0.000000E+000,2.293800E-001,0.000000E+000,6.252800E-002,1.200700E-001,7.949000E-002,4.599800E+000
19,Phenol,6.485800E-003,2.806600E-003,2.673200E-002,6.348500E-002,1.295300E-001,0.000000E+000,1.081500E-001,0.000000E+000,6.866700E-003
19,Formaldehyde,8.104500E-002,2.419100E-001,2.640500E-001,9.390900E-002,1.019300E+000,6.117300E-001,3.977300E-001,1.408500E-001,4.832700E-001
19,Acetaldehyde,6.718200E-002,3.492100E-001,1.804900E-001,0.000000E+000,4.279300E-001,4.028100E-001,1.312500E-001,4.757500E-002,2.363500E-001
19,Isovaleraldehyde,0.000000E+000,1.027000E-002,8.997900E-003,2.674900E-002,9.082800E-003,0.000000E+000,2.735000E-003,0.000000E+000,5.355000E-003
19,Hexaldehyde,0.000000E+000,2.003200E-002,2.687400E-002,7.272100E-002,2.095500E-002,2.254000E-003,0.000000E+000,0.000000E+000,1.062300E-002
19,m_p-Tolualdehyde,7.476300E-005,4.685000E-004,1.390900E-004,0.000000E+000,2.762500E-004,3.053500E-004,0.000000E+000,2.091300E-005,9.351800E-005
19,Phenylacetaldehyde,2.945600E-003,0.000000E+000,1.439900E-002,5.754900E-002,3.739200E-002,0.000000E+000,4.188300E-002,6.069700E-003,0.000000E+000
19,Cyclohexanone,1.097800E-004,7.110600E-004,1.587800E-004,2.864800E-004,1.986200E-004,2.865200E-004,0.000000E+000,0.000000E+000,2.948900E-004
19,Methyl acetate,7.889600E-003,1.532100E-002,4.460700E-003,9.791300E-003,0.000000E+000,2.732000E-002,1.414800E-001,4.570300E-003,8.883800E-003
19,n-Butyl acetate,5.716600E-003,4.529900E-002,3.693900E-003,3.134900E-004,0.000000E+000,0.000000E+000,6.285100E-002,1.435600E-002,6.412200E-003
19,D5-Siloxane,6.709100E-003,2.184900E-003,1.412200E-002,0.000000E+000,1.151000E-003,4.155100E-002,2.262200E-002,1.306000E-002,1.038200E-002

Factor Profiles (% of species sum) from Base Run #19 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
19,Dichloromethane,3.511613E+000,5.866677E+000,3.444077E+000,2.020633E+001,8.952539E+000,8.355920E+000,4.299638E+001,6.666472E+000,0.000000E+000
19,Chloroform,3.500934E+000,4.131181E+000,3.586818E+000,1.764839E+001,2.876732E+000,9.323238E+000,5.152275E+001,3.381351E+000,4.028603E+000
19,Trichlorofluoromethane,2.348201E+000,2.719846E+000,1.497470E+000,2.883789E+001,1.809890E+001,0.000000E+000,4.429436E+001,1.824134E+000,3.792088E-001
19,Dichlorodifluoromethane,4.803641E+000,2.208422E+000,2.185005E+000,4.178203E+001,1.103763E+001,1.322020E+001,1.463838E+001,9.619711E+000,5.049739E-001
19,Carbon Tetrachloride,1.729324E+000,4.608274E+000,0.000000E+000,3.236010E+001,1.617656E+001,4.722595E+000,3.886059E+001,0.000000E+000,1.542559E+000
19,1_1_2-Trichlorotrifluoroethane,2.905448E+000,0.000000E+000,1.775594E+000,3.456100E+001,1.549698E+001,4.631360E+000,3.836198E+001,0.000000E+000,2.267633E+000
19,1_2-Dichloro-1_1_2_2-tetrafluoroethane,2.306823E+000,0.000000E+000,1.706119E+000,3.982366E+001,1.558466E+001,5.412341E+000,2.436635E+001,1.080005E+001,0.000000E+000
19,Tetrachloroethene,4.227530E+000,1.767446E+001,1.124434E+001,4.056827E+000,3.548099E+000,1.275432E+001,3.887191E+001,5.993480E+000,1.629032E+000
19,1_2-Dichlorobenzene,0.000000E+000,0.000000E+000,8.479931E+001,1.136589E+000,9.477075E-001,0.000000E+000,1.061075E+001,9.053726E-001,1.600268E+000
19,1_4-Dichlorobenzene,1.003903E+000,0.000000E+000,8.905146E+001,0.000000E+000,2.937624E+000,4.833471E-003,5.890212E+000,1.111971E+000,0.000000E+000
19,PCBTF,6.484063E+000,2.421699E+001,6.504755E+000,0.000000E+000,3.525310E-001,5.762982E+000,4.411771E+001,6.702472E+000,5.858497E+000
19,N-Butane,1.473426E+000,2.454906E+000,1.498224E+001,9.194005E+000,1.615162E+000,1.453530E+001,1.393142E+001,3.993719E+001,1.876348E+000
19,Isobutane,2.683620E+000,0.000000E+000,6.566730E+000,0.000000E+000,0.000000E+000,3.199933E+001,2.249673E+001,3.625359E+001,0.000000E+000
19,N-Pentane,2.385247E+000,1.296523E+000,2.877335E+000,1.513098E+000,0.000000E+000,0.000000E+000,2.153396E+001,7.039383E+001,0.000000E+000
19,Isopentane,3.315710E+000,6.608492E+000,8.158564E+000,0.000000E+000,5.615653E+000,1.355390E+001,4.068378E+001,1.715843E+001,4.905483E+000
19,2-Methyl pentane,1.665357E+000,9.220637E-001,1.839861E+000,2.710694E+000,3.417029E+000,2.223524E+001,5.733622E+001,5.086867E+000,4.786664E+000
19,Butene,1.326690E+000,3.322611E+000,1.091810E+001,8.304425E+000,5.244163E+000,1.403582E+001,2.215432E+001,2.868827E+001,6.005608E+000
19,Propylene,2.854123E+000,9.141084E+000,2.291531E+001,2.121180E+001,0.000000E+000,9.995031E+000,0.000000E+000,3.388266E+001,0.000000E+000
19,cis-2-Pentene,0.000000E+000,0.000000E+000,0.000000E+000,1.152294E+001,1.182868E+001,5.037530E+000,4.548768E+001,2.130347E+001,4.819703E+000
19,Isoprene,6.299483E+000,7.014424E+000,2.321570E+000,1.977280E+000,6.065592E+001,0.000000E+000,2.755736E+000,5.616387E+000,1.335920E+001
19,alpha-Pinene,4.763574E+000,1.034819E+001,3.280218E+000,8.988838E+000,5.135256E+001,1.699848E+000,2.020102E+000,6.040723E+000,1.150594E+001
19,MVK,6.025990E+000,5.118430E+000,2.238130E+000,2.117344E-001,5.858088E+001,1.593444E+000,3.564964E+000,6.696859E+000,1.596957E+001
19,Benzene,0.000000E+000,2.853467E+000,6.784508E-002,8.607451E+000,3.615320E+000,9.406771E+000,6.889018E+001,6.558963E+000,0.000000E+000
19,Toluene,4.151171E+000,3.195575E+001,6.995637E+000,8.412441E-001,7.095782E+000,3.963551E+000,3.497819E+001,7.935850E+000,2.082825E+000
19,Ethylbenzene,4.920937E+000,3.372178E+001,6.914655E+000,8.000488E-001,7.428997E+000,5.682606E+000,3.088343E+001,8.039862E+000,1.607686E+000
19,Propylbenzene,4.400017E+000,2.993445E+001,8.549417E+000,0.000000E+000,9.587979E+000,7.822592E+000,3.069805E+001,8.329871E+000,6.776283E-001
19,m_p-Xylene,4.728250E+000,4.262492E+001,1.605797E+001,1.823394E+000,1.039629E+001,0.000000E+000,1.177048E+001,1.259869E+001,0.000000E+000
19,o-Xylene,5.216109E+000,4.026749E+001,9.135409E+000,2.906890E-001,9.079519E+000,4.359200E+000,2.269622E+001,7.793228E+000,1.162137E+000
19,p-Isopropyl Toluene,4.631412E+000,1.522291E+000,3.445149E+000,1.120797E+000,2.310765E+001,9.394270E+000,3.957966E+001,2.292391E+000,1.490638E+001
19,Naphthalene,9.199009E+000,3.169052E+001,0.000000E+000,0.000000E+000,2.016718E+001,1.401171E+001,2.048457E+001,0.000000E+000,4.447007E+000
19,Methanol,8.675577E+001,0.000000E+000,6.195713E-001,5.092005E+000,1.906659E+000,3.242280E-001,1.712187E+000,5.737305E-002,3.532208E+000
19,Ethanol,0.000000E+000,3.825979E+000,0.000000E+000,4.332987E+000,0.000000E+000,1.181154E+000,2.268121E+000,1.501566E+000,8.689019E+001
19,Phenol,1.885100E+000,8.157390E-001,7.769663E+000,1.845193E+001,3.764793E+001,0.000000E+000,3.143383E+001,0.000000E+000,1.995808E+000
19,Formaldehyde,2.431014E+000,7.256297E+000,7.920405E+000,2.816881E+000,3.057477E+001,1.834936E+001,1.193025E+001,4.224916E+000,1.449610E+001
19,Acetaldehyde,3.645654E+000,1.895000E+001,9.794351E+000,0.000000E+000,2.322177E+001,2.185862E+001,7.122325E+000,2.581673E+000,1.282561E+001
19,Isovaleraldehyde,0.000000E+000,1.625265E+001,1.423950E+001,4.233126E+001,1.437386E+001,0.000000E+000,4.328237E+000,0.000000E+000,8.474483E+000
19,Hexaldehyde,0.000000E+000,1.305365E+001,1.751217E+001,4.738790E+001,1.365511E+001,1.468796E+000,0.000000E+000,0.000000E+000,6.922370E+000
19,m_p-Tolualdehyde,5.423960E+000,3.398908E+001,1.009080E+001,0.000000E+000,2.004158E+001,2.215275E+001,0.000000E+000,1.517211E+000,6.784612E+000
19,Phenylacetaldehyde,1.838262E+000,0.000000E+000,8.985991E+000,3.591463E+001,2.333525E+001,0.000000E+000,2.613795E+001,3.787921E+000,0.000000E+000
19,Cyclohexanone,5.365251E+000,3.475146E+001,7.760015E+000,1.400107E+001,9.707106E+000,1.400302E+001,0.000000E+000,0.000000E+000,1.441209E+001
19,Methyl acetate,3.590806E+000,6.973070E+000,2.030205E+000,4.456329E+000,0.000000E+000,1.243419E+001,6.439201E+001,2.080088E+000,4.043298E+000
19,n-Butyl acetate,4.123276E+000,3.267332E+001,2.664340E+000,2.261144E-001,0.000000E+000,0.000000E+000,4.533324E+001,1.035471E+001,4.624999E+000
19,D5-Siloxane,6.001950E+000,1.954608E+000,1.263352E+001,0.000000E+000,1.029683E+000,3.717146E+001,2.023761E+001,1.168346E+001,9.287721E+000

Factor Profiles (% of factor total) from Base Run #19 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8,Factor 9
19,Dichloromethane,7.667832E-003,5.747732E-001,3.327357E-001,5.688349E-001,2.998948E-001,5.674298E-001,1.596184E+000,7.390687E-001,0.000000E+000
19,Chloroform,1.590976E-003,8.423496E-002,7.211900E-002,1.033994E-001,2.005562E-002,1.317645E-001,3.980742E-001,7.801765E-002,1.314404E-002
19,Trichlorofluoromethane,1.054843E-002,5.481952E-001,2.976262E-001,1.670126E+000,1.247273E+000,0.000000E+000,3.382878E+000,4.160372E-001,1.222998E-002
19,Dichlorodifluoromethane,3.425098E-002,7.065175E-001,6.893115E-001,3.840830E+000,1.207356E+000,2.931519E+000,1.774519E+000,3.482470E+000,2.585034E-002
19,Carbon Tetrachloride,2.195898E-003,2.625503E-001,0.000000E+000,5.297593E-001,3.151220E-001,1.864956E-001,8.389392E-001,0.000000E+000,1.406282E-002
19,1_1_2-Trichlorotrifluoroethane,4.094379E-003,0.000000E+000,1.107080E-001,6.279052E-001,3.350262E-001,2.029717E-001,9.190965E-001,0.000000E+000,2.294259E-002
19,1_2-Dichloro-1_1_2_2-tetrafluoroethane,6.806594E-004,0.000000E+000,2.227335E-002,1.514920E-001,7.054556E-002,4.966527E-002,1.222338E-001,1.617947E-001,0.000000E+000
19,Tetrachloroethene,4.209588E-004,7.896550E-002,4.953902E-002,5.208017E-003,5.420077E-003,3.949684E-002,6.580731E-002,3.030085E-002,1.164601E-003
19,1_2-Dichlorobenzene,0.000000E+000,0.000000E+000,4.110868E-001,1.605525E-003,1.592985E-003,0.000000E+000,1.976570E-002,5.036524E-003,1.258833E-003
19,1_4-Dichlorobenzene,1.070246E-004,0.000000E+000,4.200426E-001,0.000000E+000,4.804462E-003,1.602518E-005,1.067598E-002,6.018775E-003,0.000000E+000
19,PCBTF,1.460736E-003,2.447840E-001,6.483597E-002,0.000000E+000,1.218368E-003,4.037604E-002,1.689751E-001,7.666239E-002,9.475572E-003
19,N-Butane,1.081589E-002,8.085506E-001,4.865991E+000,8.701051E-001,1.818892E-001,3.318257E+000,1.738659E+000,1.488450E+001,9.888765E-002
19,Isobutane,1.116294E-002,0.000000E+000,1.208558E+000,0.000000E+000,0.000000E+000,4.139526E+000,1.590971E+000,7.656520E+000,0.000000E+000
19,N-Pentane,3.902244E-003,9.516992E-002,2.082725E-001,3.191398E-002,0.000000E+000,0.000000E+000,5.989496E-001,5.847072E+000,0.000000E+000
19,Isopentane,2.101958E-002,1.879699E+000,2.288347E+000,0.000000E+000,5.461408E-001,2.672168E+000,4.384843E+000,5.522655E+000,2.232668E-001
19,2-Methyl pentane,9.616295E-003,2.388910E-001,4.700522E-001,2.017967E-001,3.026955E-001,3.992955E+000,5.628788E+000,1.491330E+000,1.984396E-001
19,Butene,5.033781E-003,5.656435E-001,1.832873E+000,4.062258E-001,3.052515E-001,1.656207E+000,1.429120E+000,5.526525E+000,1.635975E-001
19,Propylene,2.076967E-002,2.984647E+000,7.378075E+000,1.990065E+000,0.000000E+000,2.262002E+000,0.000000E+000,1.251864E+001,0.000000E+000
19,cis-2-Pentene,0.000000E+000,0.000000E+000,0.000000E+000,2.488953E-002,3.040279E-002,2.624763E-002,1.295685E-001,1.812148E-001,5.797429E-003
19,Isoprene,6.311014E-002,3.153005E+000,1.029050E+000,2.553850E-001,9.322325E+000,0.000000E+000,4.693720E-001,2.856763E+000,9.608807E-001
19,alpha-Pinene,1.026094E-002,1.000131E+000,3.126205E-001,2.496265E-001,1.696966E+000,1.138718E-001,7.397973E-002,6.606416E-001,1.779390E-001
19,MVK,2.888043E-002,1.100653E+000,4.745927E-001,1.308277E-002,4.307129E+000,2.375003E-001,2.904797E-001,1.629556E+000,5.494946E-001
19,Benzene,0.000000E+000,5.493484E-001,1.287999E-002,4.761505E-001,2.379798E-001,1.255247E+000,5.025499E+000,1.428876E+000,0.000000E+000
19,Toluene,2.439257E-002,8.425086E+000,1.818757E+000,6.372971E-002,6.396523E-001,7.243081E-001,3.494375E+000,2.367572E+000,8.786874E-002
19,Ethylbenzene,4.563371E-003,1.403094E+000,2.837064E-001,9.565055E-003,1.056878E-001,1.638844E-001,4.869102E-001,3.785380E-001,1.070370E-002
19,Propylbenzene,9.161305E-004,2.796486E-001,7.875896E-002,0.000000E+000,3.062576E-002,5.065306E-002,1.086673E-001,8.805705E-002,1.012953E-003
19,m_p-Xylene,5.264910E-003,2.129573E+000,7.911186E-001,2.617605E-002,1.775930E-001,0.000000E+000,2.228281E-001,7.122604E-001,0.000000E+000
19,o-Xylene,4.482901E-003,1.552764E+000,3.473770E-001,3.220877E-003,1.197105E-001,1.165122E-001,3.316281E-001,3.400578E-001,7.170751E-003
19,p-Isopropyl Toluene,1.595000E-003,2.352249E-002,5.249474E-002,4.976306E-003,1.220843E-001,1.006149E-001,2.317419E-001,4.008287E-002,3.685652E-002
19,Naphthalene,3.051464E-003,4.716665E-001,0.000000E+000,0.000000E+000,1.026288E-001,1.445474E-001,1.155259E-001,0.000000E+000,1.059082E-002
19,Methanol,9.939236E+001,0.000000E+000,3.140556E+001,7.521015E+001,3.351077E+001,1.155200E+001,3.334964E+001,3.337224E+000,2.905331E+001
19,Ethanol,0.000000E+000,1.610739E+001,0.000000E+000,5.241608E+000,0.000000E+000,3.446693E+000,3.618227E+000,7.153381E+000,5.853420E+001
19,Phenol,1.149581E-002,2.232004E-001,2.096370E+000,1.450708E+000,3.522112E+000,0.000000E+000,3.259026E+000,0.000000E+000,8.738136E-002
19,Formaldehyde,1.436489E-001,1.923837E+001,2.070726E+001,2.145933E+000,2.771627E+001,3.372002E+001,1.198532E+001,1.267523E+001,6.149794E+000
19,Acetaldehyde,1.190773E-001,2.777161E+001,1.415434E+001,0.000000E+000,1.163605E+001,2.220385E+001,3.955128E+000,4.281320E+000,3.007643E+000
19,Isovaleraldehyde,0.000000E+000,8.167419E-001,7.056311E-001,6.112468E-001,2.469747E-001,0.000000E+000,8.241734E-002,0.000000E+000,6.814441E-002
19,Hexaldehyde,0.000000E+000,1.593084E+000,2.107506E+000,1.661762E+000,5.697973E-001,1.242459E-001,0.000000E+000,0.000000E+000,1.351817E-001
19,m_p-Tolualdehyde,1.325143E-004,3.725838E-002,1.090768E-002,0.000000E+000,7.511645E-003,1.683162E-002,0.000000E+000,1.881981E-003,1.190052E-003
19,Phenylacetaldehyde,5.220953E-003,0.000000E+000,1.129195E+000,1.315064E+000,1.016744E+000,0.000000E+000,1.262115E+000,5.462181E-001,0.000000E+000
19,Cyclohexanone,1.945805E-004,5.654844E-002,1.245181E-002,6.546412E-003,5.400771E-003,1.579367E-002,0.000000E+000,0.000000E+000,3.752587E-003
19,Methyl acetate,1.398399E-002,1.218433E+000,3.498159E-001,2.237430E-001,0.000000E+000,1.505944E+000,4.263402E+000,4.112856E-001,1.130497E-001
19,n-Butyl acetate,1.013243E-002,3.602492E+000,2.896821E-001,7.163623E-003,0.000000E+000,0.000000E+000,1.893972E+000,1.291910E+000,8.159768E-002
19,D5-Siloxane,1.189160E-002,1.737585E-001,1.107472E+000,0.000000E+000,3.129739E-002,2.290390E+000,6.816984E-001,1.175282E+000,1.321149E-001
