
Factor Profiles (conc. of species) from Base Run #2 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
2,Isopentane,1.068500E-002,0.000000E+000,8.742000E-002,2.366200E-002,1.389100E-001,5.158400E-002,3.195700E-002,1.500200E-002
2,2-Methyl pentane,1.154500E-002,0.000000E+000,3.672800E-002,4.457700E-003,1.970100E-001,5.472700E-002,1.795000E-002,1.091100E-002
2,Butene,2.509700E-003,2.355500E-002,6.870400E-002,1.913800E-002,5.027200E-002,2.109900E-002,1.676300E-002,1.093400E-002
2,Propylene,0.000000E+000,1.070600E-001,1.512400E-001,7.834000E-002,0.000000E+000,0.000000E+000,6.736500E-002,0.000000E+000
2,cis-2-Pentene,0.000000E+000,9.074600E-004,2.304500E-003,0.000000E+000,3.891500E-003,1.928400E-003,0.000000E+000,3.764200E-004
2,Isoprene,3.923000E-002,5.836900E-002,1.225400E-002,5.738800E-003,0.000000E+000,2.717300E-001,3.824300E-002,1.000200E-001
2,alpha-Pinene,6.970600E-003,2.188900E-002,2.816600E-003,2.217300E-003,1.754800E-003,4.883200E-002,1.291800E-002,1.866500E-002
2,MVK,1.648500E-002,2.147800E-002,1.095600E-002,2.120700E-003,0.000000E+000,1.293500E-001,1.564500E-002,5.684300E-002
2,Benzene,0.000000E+000,1.090700E-002,1.731700E-002,6.611200E-003,1.603400E-001,4.403700E-002,1.167800E-002,0.000000E+000
2,Toluene,8.684000E-003,1.229700E-002,2.615500E-002,2.469600E-002,1.440700E-001,2.243900E-002,8.450000E-002,5.306600E-003
2,Ethylbenzene,1.688400E-003,1.924200E-003,4.513700E-003,3.751100E-003,2.049100E-002,3.369800E-003,1.542400E-002,5.836100E-004
2,Propylbenzene,4.085100E-004,3.325200E-004,1.139000E-003,1.013900E-003,4.511100E-003,1.140200E-003,3.093600E-003,0.000000E+000
2,m_p-Xylene,1.968700E-003,3.978300E-003,6.609400E-003,1.059700E-002,1.313700E-002,1.992500E-003,2.225800E-002,0.000000E+000
2,o-Xylene,1.736000E-003,2.105200E-003,3.558900E-003,4.587600E-003,1.554400E-002,2.607800E-003,1.754000E-002,2.320400E-005
2,p-Isopropyl Toluene,8.580500E-004,4.864900E-004,1.074700E-003,4.231500E-004,6.540100E-003,6.196500E-003,8.560100E-004,3.116000E-003
2,Naphthalene,1.557600E-003,2.498600E-004,0.000000E+000,0.000000E+000,4.284400E-003,3.964300E-003,8.268800E-003,4.687600E-004
2,Methanol,7.293800E+001,4.399700E+000,8.595800E-004,4.086200E-001,1.426800E+000,2.188400E+000,1.054900E+000,2.178700E+000
2,Ethanol,0.000000E+000,2.246400E-001,8.552600E-002,2.300500E-014,2.302700E-001,0.000000E+000,0.000000E+000,4.735000E+000
2,Phenol,9.462200E-003,7.787900E-002,0.000000E+000,2.043100E-002,8.174000E-002,1.329900E-001,4.090400E-003,1.649000E-002
2,Formaldehyde,1.529400E-001,3.437400E-001,2.853800E-001,1.227800E-001,2.356200E-001,1.048500E+000,5.609300E-001,5.439300E-001
2,Acetaldehyde,8.935800E-002,1.062700E-001,1.180300E-001,1.271000E-001,8.657400E-002,4.607900E-001,5.715000E-001,2.492900E-001
2,Isovaleraldehyde,1.958500E-008,3.012000E-002,0.000000E+000,7.268900E-003,4.373900E-003,6.764100E-003,7.913100E-003,6.470600E-003
2,Hexaldehyde,0.000000E+000,8.716500E-002,0.000000E+000,1.974500E-002,0.000000E+000,1.255200E-002,1.890900E-002,1.623300E-002
2,m_p-Tolualdehyde,8.966400E-005,9.071700E-005,1.258700E-004,7.981300E-005,0.000000E+000,2.505800E-004,5.857400E-004,1.161900E-004
2,Phenylacetaldehyde,1.463200E-003,6.246900E-002,3.329700E-003,1.211600E-002,3.938900E-002,4.234200E-002,0.000000E+000,0.000000E+000
2,Cyclohexanone,1.174500E-004,3.832000E-004,0.000000E+000,1.327400E-004,1.323400E-004,1.515100E-004,8.111900E-004,2.980100E-004
2,Methyl acetate,5.199500E-003,2.875000E-003,1.450900E-002,4.604200E-003,1.380600E-001,2.779100E-002,2.596900E-002,2.376600E-003
2,n-Butyl acetate,2.604800E-003,2.193100E-003,1.148800E-002,6.256200E-003,7.484600E-002,0.000000E+000,3.354100E-002,7.001700E-003
2,D5-Siloxane,6.512200E-003,0.000000E+000,1.984900E-002,1.221900E-002,9.387500E-003,1.709700E-002,5.201100E-002,6.695000E-005

Factor Profiles (% of species sum) from Base Run #2 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
2,Dichloromethane,3.817377E+000,1.931925E+001,7.884369E+000,3.191821E+000,4.291454E+001,1.554148E+001,7.331158E+000,0.000000E+000
2,Chloroform,2.128485E+000,1.440590E+001,8.107082E+000,3.067369E+000,5.030186E+001,1.476231E+001,5.702112E+000,1.524871E+000
2,Trichlorofluoromethane,2.073027E+000,2.773862E+001,3.740225E+000,8.588059E-001,4.035073E+001,2.475708E+001,0.000000E+000,4.815090E-001
2,Dichlorodifluoromethane,2.992814E+000,4.443362E+001,8.145749E+000,3.334017E-001,1.569358E+001,1.612401E+001,1.227682E+001,0.000000E+000
2,Carbon Tetrachloride,1.644141E+000,3.064005E+001,3.082972E-001,0.000000E+000,3.647540E+001,2.413742E+001,5.604006E+000,1.190687E+000
2,1_1_2-Trichlorotrifluoroethane,1.968061E+000,3.348755E+001,0.000000E+000,1.408836E+000,3.708996E+001,2.373752E+001,5.287803E-001,1.779287E+000
2,1_2-Dichloro-1_1_2_2-tetrafluoroethane,2.445821E+000,4.023594E+001,1.044883E+001,5.205370E-001,2.273465E+001,2.090423E+001,2.709997E+000,0.000000E+000
2,Tetrachloroethene,2.950990E+000,5.855365E+000,8.531041E+000,9.912692E+000,4.061007E+001,9.454069E+000,2.268577E+001,0.000000E+000
2,1_2-Dichlorobenzene,0.000000E+000,4.552830E+000,0.000000E+000,8.388576E+001,6.461811E+000,1.575589E+000,0.000000E+000,3.524014E+000
2,1_4-Dichlorobenzene,1.218571E+000,3.869080E+000,1.830984E-001,8.693440E+001,6.945547E-001,3.046604E+000,2.907124E+000,1.146565E+000
2,PCBTF,5.266455E+000,9.091323E-001,7.432000E+000,6.842449E+000,4.611090E+001,2.220326E+000,2.617218E+001,5.046560E+000
2,N-Butane,1.266394E+000,1.396917E+001,4.548335E+001,1.179950E+001,1.683764E+001,4.214860E+000,4.713234E+000,1.715861E+000
2,Isobutane,4.078667E+000,8.199905E-001,5.909221E+001,0.000000E+000,2.206670E+001,1.040215E+001,3.540287E+000,0.000000E+000
2,N-Pentane,2.151313E-002,5.856838E+000,7.673636E+001,8.657196E-001,9.825428E+000,0.000000E+000,2.515511E+000,4.178634E+000
2,Isopentane,2.974500E+000,0.000000E+000,2.433606E+001,6.587049E+000,3.866990E+001,1.436000E+001,8.896219E+000,4.176271E+000
2,2-Methyl pentane,3.463548E+000,0.000000E+000,1.101855E+001,1.337329E+000,5.910382E+001,1.641833E+001,5.385075E+000,3.273345E+000
2,Butene,1.178403E+000,1.106000E+001,3.225923E+001,8.986044E+000,2.360468E+001,9.906811E+000,7.870888E+000,5.133943E+000
2,Propylene,0.000000E+000,2.649967E+001,3.743518E+001,1.939085E+001,0.000000E+000,0.000000E+000,1.667430E+001,0.000000E+000
2,cis-2-Pentene,0.000000E+000,9.645333E+000,2.449438E+001,0.000000E+000,4.136250E+001,2.049684E+001,0.000000E+000,4.000944E+000
2,Isoprene,7.464067E+000,1.110553E+001,2.331498E+000,1.091889E+000,0.000000E+000,5.170050E+001,7.276276E+000,1.903023E+001
2,alpha-Pinene,6.005861E+000,1.885954E+001,2.426779E+000,1.910423E+000,1.511934E+000,4.207359E+001,1.113013E+001,1.608174E+001
2,MVK,6.518961E+000,8.493434E+000,4.332529E+000,8.386267E-001,0.000000E+000,5.115121E+001,6.186785E+000,2.247845E+001
2,Benzene,0.000000E+000,4.347320E+000,6.902223E+000,2.635097E+000,6.390844E+001,1.755230E+001,4.654626E+000,0.000000E+000
2,Toluene,2.646370E+000,3.747399E+000,7.970499E+000,7.525882E+000,4.390402E+001,6.838081E+000,2.575061E+001,1.617138E+000
2,Ethylbenzene,3.262873E+000,3.718562E+000,8.722832E+000,7.249089E+000,3.959934E+001,6.512218E+000,2.980724E+001,1.127840E+000
2,Propylbenzene,3.509889E+000,2.856988E+000,9.786207E+000,8.711357E+000,3.875905E+001,9.796517E+000,2.657999E+001,0.000000E+000
2,m_p-Xylene,3.251851E+000,6.571260E+000,1.091725E+001,1.750387E+001,2.169938E+001,3.291163E+000,3.676523E+001,0.000000E+000
2,o-Xylene,3.639207E+000,4.413167E+000,7.460583E+000,9.617064E+000,3.258516E+001,5.466776E+000,3.676941E+001,4.864294E-002
2,p-Isopropyl Toluene,4.388778E+000,2.488313E+000,5.496905E+000,2.164339E+000,3.345148E+001,3.169403E+001,4.378344E+000,1.593780E+001
2,Naphthalene,8.287875E+000,1.329487E+000,0.000000E+000,0.000000E+000,2.279698E+001,2.109375E+001,4.399768E+001,2.494237E+000
2,Methanol,8.621923E+001,5.200838E+000,1.016100E-003,4.830253E-001,1.686605E+000,2.586884E+000,1.246986E+000,2.575418E+000
2,Ethanol,0.000000E+000,4.258226E+000,1.621212E+000,4.360777E-013,4.364947E+000,0.000000E+000,0.000000E+000,8.975562E+001
2,Phenol,2.757995E+000,2.269978E+001,0.000000E+000,5.955126E+000,2.382517E+001,3.876326E+001,1.192249E+000,4.806423E+000
2,Formaldehyde,4.643241E+000,1.043591E+001,8.664104E+000,3.727587E+000,7.153396E+000,3.183234E+001,1.702977E+001,1.651365E+001
2,Acetaldehyde,4.939876E+000,5.874802E+000,6.524917E+000,7.026323E+000,4.785971E+000,2.547332E+001,3.159358E+001,1.378121E+001
2,Isovaleraldehyde,3.113147E-005,4.787745E+001,0.000000E+000,1.155433E+001,6.952562E+000,1.075192E+001,1.257832E+001,1.028539E+001
2,Hexaldehyde,0.000000E+000,5.637952E+001,0.000000E+000,1.277134E+001,0.000000E+000,8.118807E+000,1.223060E+001,1.049973E+001
2,m_p-Tolualdehyde,6.698472E+000,6.777137E+000,9.403291E+000,5.962539E+000,0.000000E+000,1.871992E+001,4.375851E+001,8.680133E+000
2,Phenylacetaldehyde,9.082056E-001,3.877439E+001,2.066739E+000,7.520379E+000,2.444868E+001,2.628160E+001,0.000000E+000,0.000000E+000
2,Cyclohexanone,5.795878E+000,1.891001E+001,0.000000E+000,6.550404E+000,6.530664E+000,7.476658E+000,4.003030E+001,1.470609E+001
2,Methyl acetate,2.348631E+000,1.298647E+000,6.553762E+000,2.079732E+000,6.236214E+001,1.255328E+001,1.173028E+001,1.073518E+000
2,n-Butyl acetate,1.888483E+000,1.590000E+000,8.328815E+000,4.535753E+000,5.426344E+001,0.000000E+000,2.431727E+001,5.076241E+000
2,D5-Siloxane,5.559205E+000,0.000000E+000,1.694430E+001,1.043087E+001,8.013734E+000,1.459503E+001,4.439971E+001,5.715254E-002

Factor Profiles (% of factor total) from Base Run #2 (Convergent Run)

,,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
2,Dichloromethane,6.517397E-003,4.032158E-001,6.975290E-001,4.003126E-001,1.528214E+000,4.024767E-001,3.285006E-001,0.000000E+000
2,Chloroform,7.522968E-004,6.224396E-002,1.484805E-001,7.964090E-002,3.708285E-001,7.914293E-002,5.289428E-002,4.945610E-003
2,Trichlorofluoromethane,7.181188E-003,1.174666E+000,6.713906E-001,2.185435E-001,2.915501E+000,1.300858E+000,0.000000E+000,1.530608E-002
2,Dichlorodifluoromethane,1.637052E-002,2.971204E+000,2.308872E+000,1.339683E-001,1.790504E+000,1.337812E+000,1.762475E+000,0.000000E+000
2,Carbon Tetrachloride,1.619056E-003,3.688506E-001,1.573181E-002,0.000000E+000,7.491925E-001,3.605396E-001,1.448358E-001,1.075942E-002
2,1_1_2-Trichlorotrifluoroethane,2.154697E-003,4.481972E-001,0.000000E+000,1.133077E-001,8.469825E-001,3.942051E-001,1.519418E-002,1.787565E-002
2,1_2-Dichloro-1_1_2_2-tetrafluoroethane,5.585171E-004,1.123218E-001,1.236419E-001,8.732026E-003,1.082856E-001,7.240775E-002,1.624183E-002,0.000000E+000
2,Tetrachloroethene,2.295663E-004,5.568424E-003,3.438971E-002,5.664786E-002,6.589380E-002,1.115574E-002,4.631783E-002,0.000000E+000
2,1_2-Dichlorobenzene,0.000000E+000,4.522470E-003,0.000000E+000,5.007213E-001,1.095168E-002,1.941951E-003,0.000000E+000,2.627617E-003
2,1_4-Dichlorobenzene,9.456946E-005,3.670674E-003,7.363269E-004,4.956137E-001,1.124286E-003,3.586371E-003,5.921312E-003,8.165204E-004
2,PCBTF,9.305484E-004,1.963748E-003,6.804755E-002,8.881447E-002,1.699396E-001,5.950816E-003,1.213710E-001,8.182468E-003
2,N-Butane,7.046221E-003,9.501587E-001,1.311373E+001,4.822840E+000,1.954065E+000,3.557213E-001,6.882733E-001,8.760684E-002
2,Isobutane,1.282648E-002,3.152363E-002,9.629542E+000,0.000000E+000,1.447428E+000,4.961942E-001,2.922013E-001,0.000000E+000
2,N-Pentane,2.450533E-005,8.155645E-002,4.529438E+000,7.244124E-002,2.334420E-001,0.000000E+000,7.520341E-002,4.367769E-002
2,Isopentane,1.456687E-002,0.000000E+000,6.175736E+000,2.369708E+000,3.949988E+000,1.066709E+000,1.143437E+000,1.876762E-001
2,2-Methyl pentane,1.573931E-002,0.000000E+000,2.594629E+000,4.464309E-001,5.602096E+000,1.131703E+000,6.422596E-001,1.364975E-001
2,Butene,3.421476E-003,3.925663E-001,4.853555E+000,1.916637E+000,1.429514E+000,4.363076E-001,5.997882E-001,1.367852E-001
2,Propylene,0.000000E+000,1.784256E+000,1.068426E+001,7.845614E+000,0.000000E+000,0.000000E+000,2.410352E+000,0.000000E+000
2,cis-2-Pentene,0.000000E+000,1.512368E-002,1.628001E-001,0.000000E+000,1.106571E-001,3.987752E-002,0.000000E+000,4.709044E-003
2,Isoprene,5.348230E-002,9.727743E-001,8.656769E-001,5.747308E-001,0.000000E+000,5.619123E+000,1.368353E+000,1.251258E+000
2,alpha-Pinene,9.503026E-003,3.648008E-001,1.989771E-001,2.220587E-001,4.989878E-002,1.009800E+000,4.622122E-001,2.335006E-001
2,MVK,2.247402E-002,3.579511E-001,7.739804E-001,2.123844E-001,0.000000E+000,2.674837E+000,5.597856E-001,7.111105E-001
2,Benzene,0.000000E+000,1.817754E-001,1.223350E+000,6.621001E-001,4.559363E+000,9.106441E-001,4.178444E-001,0.000000E+000
2,Toluene,1.183891E-002,2.049411E-001,1.847705E+000,2.473261E+000,4.096715E+000,4.640176E-001,3.023451E+000,6.638599E-002
2,Ethylbenzene,2.301797E-003,3.206860E-002,3.188678E-001,3.756661E-001,5.826737E-001,6.968432E-002,5.518781E-001,7.301008E-003
2,Propylbenzene,5.569221E-004,5.541759E-003,8.046401E-002,1.015403E-001,1.282758E-001,2.357827E-002,1.106905E-001,0.000000E+000
2,m_p-Xylene,2.683931E-003,6.630211E-002,4.669173E-001,1.061271E+000,3.735584E-001,4.120304E-002,7.964019E-001,0.000000E+000
2,o-Xylene,2.366690E-003,3.508514E-002,2.514165E-001,4.594401E-001,4.420028E-001,5.392687E-002,6.275896E-001,2.902839E-004
2,p-Isopropyl Toluene,1.169780E-003,8.107814E-003,7.592157E-002,4.237774E-002,1.859716E-001,1.281378E-001,3.062845E-002,3.898141E-002
2,Naphthalene,2.123478E-003,4.164152E-003,0.000000E+000,0.000000E+000,1.218295E-001,8.197803E-002,2.958616E-001,5.864225E-003
2,Methanol,9.943645E+001,7.332514E+001,6.072454E-002,4.092258E+001,4.057190E+001,4.525407E+001,3.774483E+001,2.725571E+001
2,Ethanol,0.000000E+000,3.743837E+000,6.041936E+000,2.303911E-012,6.547863E+000,0.000000E+000,0.000000E+000,5.923523E+001
2,Phenol,1.289983E-002,1.297927E+000,0.000000E+000,2.046129E+000,2.324325E+000,2.750109E+000,1.463565E-001,2.062912E-001
2,Formaldehyde,2.085032E-001,5.728751E+000,2.016051E+001,1.229620E+001,6.699994E+000,2.168200E+001,2.007034E+001,6.804608E+000
2,Acetaldehyde,1.218219E-001,1.771090E+000,8.338162E+000,1.272884E+001,2.461783E+000,9.528708E+000,2.044854E+001,3.118638E+000
2,Isovaleraldehyde,2.670025E-008,5.019782E-001,0.000000E+000,7.279677E-001,1.243744E-001,1.398753E-001,2.831345E-001,8.094772E-002
2,Hexaldehyde,0.000000E+000,1.452687E+000,0.000000E+000,1.977427E+000,0.000000E+000,2.595637E-001,6.765731E-001,2.030761E-001
2,m_p-Tolualdehyde,1.222390E-004,1.511884E-003,8.892015E-003,7.993133E-003,0.000000E+000,5.181761E-003,2.095806E-002,1.453546E-003
2,Phenylacetaldehyde,1.994782E-003,1.041105E+000,2.352248E-001,1.213396E+000,1.120049E+000,8.755931E-001,0.000000E+000,0.000000E+000
2,Cyclohexanone,1.601197E-004,6.386389E-003,0.000000E+000,1.329368E-002,3.763166E-003,3.133086E-003,2.902477E-002,3.728129E-003
2,Methyl acetate,7.088483E-003,4.791458E-002,1.024980E+000,4.611026E-001,3.925818E+000,5.746920E-001,9.291832E-001,2.973146E-002
2,n-Butyl acetate,3.551126E-003,3.655007E-002,8.115633E-001,6.265475E-001,2.128290E+000,0.000000E+000,1.200113E+000,8.759183E-002
2,D5-Siloxane,8.878089E-003,0.000000E+000,1.402221E+000,1.223711E+000,2.669391E-001,3.535500E-001,1.860978E+000,8.375499E-004
